YEAR,QUARTER,MONTH,PEAK DEMAND,DEMAND MET,REGION,STATE,DEMAND NOT MET,DEMAND
2017,Q4,12,8,8,SOUTH,LAKSHADWEEP,0,8
2017,Q4,12,4038,4038,EAST,BIHAR,0,4038
2017,Q4,12,2737,2737,EAST,DVC,0,2737
2017,Q4,12,1332,1200,EAST,JARKHAND,132,1332
2017,Q4,12,4351,4151,EAST,ORISSA,200,4351
2017,Q4,12,6048,6045,EAST,WEST BENGAL,3,6048
2017,Q4,12,94,94,EAST,SIKKAM,0,94
2017,Q4,12,58,54,EAST,ANDAMAN-NICOBAR,4,58
2017,Q4,12,141,136,NE,ARUNACHAL PRADESH,5,141
2017,Q4,12,1479,1453,NE,ASSAM,26,1479
2017,Q4,12,194,187,NE,MANIPUR,7,194
2017,Q4,12,369,368,NE,MEGHALAYA,1,369
2017,Q4,12,104,95,NE,MIZORAM,9,104
2017,Q4,12,155,127,NE,NAGALAND,28,155
2017,Q4,12,259,259,NE,TRIPURA,1,259
2018,Q1,1,242,242,NORTH,CHANDIGARH,0,242
2018,Q1,1,4464,4464,NORTH,DELHI,0,4464
2018,Q1,1,6990,6940,NORTH,HARYANA,50,6990
2018,Q1,1,1594,1594,NORTH,HIMACHAL PRADESH,0,1594
2018,Q1,1,2899,2319,NORTH,JAMMU & KASHMIR,580,2899
2018,Q1,1,6260,6260,NORTH,PUNJAB,0,6260
2018,Q1,1,11722,11564,NORTH,RAJASTAN,158,11722
2018,Q1,1,15104,14989,NORTH,UTTAR PRADESH,115,15104
2018,Q1,1,2149,2149,NORTH,UTTARAKHAND,0,2149
2018,Q1,1,3440,3223,WEST,CHATTISGARH,217,3440
2018,Q1,1,14031,14021,WEST,GUJARAT,10,14031
2018,Q1,1,12199,12165,WEST,MADYA PRADESH,33,12199
2018,Q1,1,21073,21065,WEST,MAHARASTRA,8,21073
2018,Q1,1,339,339,WEST,DAMAN AND DIU,0,339
2018,Q1,1,766,766,WEST,DADRA AND NAGAR HAVELI,0,766
2018,Q1,1,523,522,WEST,GOA,1,523
2018,Q1,1,8578,8558,SOUTH,ANDRA PRADESH,20,8578
2018,Q1,1,10381,10347,SOUTH, KARNATAKA,34,10381
2018,Q1,1,3547,3543,SOUTH,KERALA,4,3547
2018,Q1,1,14131,14098,SOUTH,TAMILNADU,33,14131
2018,Q1,1,354,346,SOUTH,PUDUCHERRY,8,354
2018,Q1,1,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q1,1,4359,4343,EAST,BIHAR,16,4359
2018,Q1,1,2886,2886,EAST,DVC,0,2886
2018,Q1,1,1192,1192,EAST,JARKHAND,0,1192
2018,Q1,1,4181,3931,EAST,ORISSA,250,4181
2018,1,1,6369,6357,EAST,WEST BENGAL,12,6369
2018,Q1,1,94,94,EAST,SIKKAM,0,94
2018,Q1,1,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q1,1,139,134,NE,ARUNACHAL PRADESH,5,139
2018,Q1,1,1539,1510,NE,ASSAM,29,1539
2018,Q1,1,202,195,NE,MANIPUR,7,202
2018,Q1,1,331,331,NE,MEGHALAYA,0,331
2018,Q1,1,105,96,NE,MIZORAM,9,105
2018,Q1,1,152,124,NE,NAGALAND,28,152
2018,Q1,1,262,262,NE,TRIPURA,0,262
2018,Q1,2,235,235,NORTH,CHANDIGARH,0,235
2018,Q1,2,3946,3946,NORTH,DELHI,0,3946
2018,Q1,2,7120,7120,NORTH,HARYANA,0,7120
2018,Q1,2,1555,1555,NORTH,HIMACHAL PRADESH,0,1555
2018,Q1,2,2748,2199,NORTH,JAMMU & KASHMIR,549,2748
2018,Q1,2,6277,6277,NORTH,PUNJAB,0,6277
2018,Q1,2,11502,11449,NORTH,RAJASTAN,53,11502
2018,Q1,2,15388,15015,NORTH,UTTAR PRADESH,373,15388
2018,Q1,2,2134,2134,NORTH,UTTARAKHAND,0,2134
2018,Q1,2,3390,3387,WEST,CHATTISGARH,4,3390
2018,Q1,2,14252,14246,WEST,GUJARAT,5,14252
2018,Q1,2,11444,11444,WEST,MADYA PRADESH,0,11444
2018,Q1,2,21172,21164,WEST,MAHARASTRA,8,21172
2018,Q1,2,353,353,WEST,DAMAN AND DIU,0,353
2018,Q1,2,766,766,WEST,DADRA AND NAGAR HAVELI,0,766
2018,Q1,2,486,486,WEST,GOA,0,486
2018,Q1,2,8927,8909,SOUTH,ANDRA PRADESH,18,8927
2018,Q1,2,10235,10212,SOUTH, KARNATAKA,23,10235
2018,Q1,2,3844,3706,SOUTH,KERALA,138,3844
2018,Q1,2,14440,14388,SOUTH,TAMILNADU,52,14440
2018,Q1,2,359,358,SOUTH,PUDUCHERRY,0,359
2018,Q1,2,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q1,2,4356,4346,EAST,BIHAR,10,4356
2018,Q1,2,2758,2758,EAST,DVC,0,2758
2018,Q1,2,1175,1175,EAST,JARKHAND,0,1175
2018,Q1,2,4109,4109,EAST,ORISSA,0,4109
2018,Q1,2,6882,6879,EAST,WEST BENGAL,3,6882
2018,Q1,2,96,96,EAST,SIKKAM,0,96
2018,Q1,2,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q1,2,133,128,NE,ARUNACHAL PRADESH,5,133
2018,Q1,2,1501,1481,NE,ASSAM,20,1501
2018,Q1,2,197,191,NE,MANIPUR,6,197
2018,Q1,2,312,311,NE,MEGHALAYA,1,312
2018,Q1,2,103,94,NE,MIZORAM,9,103
2018,Q1,2,150,122,NE,NAGALAND,28,150
2018,Q1,2,274,273,NE,TRIPURA,1,274
2018,Q1,3,232,232,NORTH,CHANDIGARH,0,232
2018,Q1,3,3766,3766,NORTH,DELHI,0,3766
2018,Q1,3,6815,6815,NORTH,HARYANA,0,6815
2018,Q1,3,1494,1494,NORTH,HIMACHAL PRADESH,0,1494
2018,Q1,3,2703,2162,NORTH,JAMMU & KASHMIR,541,2703
2018,Q1,3,6687,6687,NORTH,PUNJAB,0,6687
2018,Q1,3,10723,10723,NORTH,RAJASTAN,0,10723
2018,Q1,3,15789,15223,NORTH,UTTAR PRADESH,566,15789
2018,Q1,3,1886,1886,NORTH,UTTARAKHAND,0,1886
2018,Q1,3,3706,3706,WEST,CHATTISGARH,0,3706
2018,Q1,3,14820,14782,WEST,GUJARAT,38,14820
2018,Q1,3,9786,9765,WEST,MADYA PRADESH,21,9786
2018,Q1,3,22486,22422,WEST,MAHARASTRA,64,22486
2018,Q1,3,350,350,WEST,DAMAN AND DIU,0,350
2018,Q1,3,766,766,WEST,DADRA AND NAGAR HAVELI,0,766
2018,Q1,3,522,521,WEST,GOA,1,522
2018,Q1,3,8993,8983,SOUTH,ANDRA PRADESH,10,8993
2018,Q1,3,10857,10802,SOUTH, KARNATAKA,56,10857
2018,Q1,3,3892,3870,SOUTH,KERALA,22,3892
2018,Q1,3,14819,14757,SOUTH,TAMILNADU,62,14819
2018,Q1,3,370,370,SOUTH,PUDUCHERRY,0,370
2018,Q1,3,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q1,3,4482,4469,EAST,BIHAR,13,4482
2018,Q1,3,2896,2896,EAST,DVC,0,2896
2018,Q1,3,1205,1162,EAST,JARKHAND,43,1205
2018,Q1,3,4652,4402,EAST,ORISSA,250,4652
2018,Q1,3,8095,8083,EAST,WEST BENGAL,12,8095
2018,Q1,3,88,88,EAST,SIKKAM,0,88
2018,Q1,3,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q1,3,129,124,NE,ARUNACHAL PRADESH,5,129
2018,Q1,3,1472,1446,NE,ASSAM,26,1472
2018,Q1,3,185,178,NE,MANIPUR,7,185
2018,Q1,3,307,307,NE,MEGHALAYA,0,307
2018,Q1,3,100,91,NE,MIZORAM,9,100
2018,Q1,3,148,120,NE,NAGALAND,28,148
2018,Q1,3,293,292,NE,TRIPURA,1,293
2018,Q2,4,252,252,NORTH,CHANDIGARH,0,252
2018,Q2,4,5200,5200,NORTH,DELHI,0,5200
2018,Q2,4,7706,7706,NORTH,HARYANA,0,7706
2018,Q2,4,1424,1424,NORTH,HIMACHAL PRADESH,0,1424
2018,Q2,4,2729,2183,NORTH,JAMMU & KASHMIR,546,2729
2018,Q2,4,7083,7083,NORTH,PUNJAB,0,7083
2018,Q2,4,10053,10053,NORTH,RAJASTAN,0,10053
2018,Q2,4,16945,16697,NORTH,UTTAR PRADESH,247,16945
2018,Q2,4,1953,1953,NORTH,UTTARAKHAND,0,1953
2018,Q2,4,3658,3645,WEST,CHATTISGARH,13,3658
2018,Q2,4,15016,15005,WEST,GUJARAT,11,15016
2018,Q2,4,8591,8589,WEST,MADYA PRADESH,3,8591
2018,Q2,4,23306,23207,WEST,MAHARASTRA,99,23306
2018,Q2,4,347,347,WEST,DAMAN AND DIU,0,347
2018,Q2,4,778,778,WEST,DADRA AND NAGAR HAVELI,0,778
2018,Q2,4,562,562,WEST,GOA,0,562
2018,Q2,4,8967,8945,SOUTH,ANDRA PRADESH,22,8967
2018,Q2,4,10690,10688,SOUTH, KARNATAKA,2,10690
2018,Q2,4,3934,3934,SOUTH,KERALA,0,3934
2018,Q2,4,14981,14981,SOUTH,TAMILNADU,0,14981
2018,Q2,4,408,388,SOUTH,PUDUCHERRY,20,408
2018,Q2,4,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q2,4,4595,4595,EAST,BIHAR,0,4595
2018,Q2,4,2799,2760,EAST,DVC,39,2799
2018,Q2,4,1221,1221,EAST,JARKHAND,0,1221
2018,Q2,4,4348,4348,EAST,ORISSA,0,4348
2018,Q2,4,8906,8899,EAST,WEST BENGAL,7,8906
2018,Q2,4,90,90,EAST,SIKKAM,0,90
2018,Q2,4,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q2,4,130,125,NE,ARUNACHAL PRADESH,5,130
2018,Q2,4,1533,1503,NE,ASSAM,30,1533
2018,Q2,4,193,186,NE,MANIPUR,7,193
2018,Q2,4,307,307,NE,MEGHALAYA,0,307
2018,Q2,4,98,89,NE,MIZORAM,9,98
2018,Q2,4,156,127,NE,NAGALAND,29,156
2018,Q2,4,269,265,NE,TRIPURA,4,269
2018,Q2,5,350,350,NORTH,CHANDIGARH,0,350
2018,Q2,5,6442,6442,NORTH,DELHI,0,6442
2018,Q2,5,8351,8351,NORTH,HARYANA,0,8351
2018,Q2,5,1405,1405,NORTH,HIMACHAL PRADESH,0,1405
2018,Q2,5,2945,2356,NORTH,JAMMU & KASHMIR,589,2945
2018,Q2,5,8920,8920,NORTH,PUNJAB,0,8920
2018,Q2,5,11298,11298,NORTH,RAJASTAN,0,11298
2018,Q2,5,19456,19284,NORTH,UTTAR PRADESH,172,19456
2018,Q2,5,2097,2097,NORTH,UTTARAKHAND,0,2097
2018,Q2,5,3663,3652,WEST,CHATTISGARH,11,3663
2018,Q2,5,17053,15855,WEST,GUJARAT,1198,17053
2018,Q2,5,8764,8745,WEST,MADYA PRADESH,19,8764
2018,Q2,5,23395,23254,WEST,MAHARASTRA,141,23395
2018,Q2,5,310,310,WEST,DAMAN AND DIU,0,310
2018,Q2,5,778,778,WEST,DADRA AND NAGAR HAVELI,0,778
2018,Q2,5,532,530,WEST,GOA,2,532
2018,Q2,5,9253,9249,SOUTH,ANDRA PRADESH,4,9253
2018,Q2,5,9870,9778,SOUTH, KARNATAKA,93,9870
2018,Q2,5,4050,3997,SOUTH,KERALA,53,4050
2018,Q2,5,14731,14702,SOUTH,TAMILNADU,29,14731
2018,Q2,5,420,400,SOUTH,PUDUCHERRY,19,420
2018,Q2,5,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q2,5,4815,4814,EAST,BIHAR,1,4815
2018,Q2,5,2701,2701,EAST,DVC,0,2701
2018,Q2,5,1284,1284,EAST,JARKHAND,0,1284
2018,Q2,5,4615,4615,EAST,ORISSA,0,4615
2018,Q2,5,8391,8385,EAST,WEST BENGAL,6,8391
2018,Q2,5,88,88,EAST,SIKKAM,0,88
2018,Q2,5,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q2,5,128,123,NE,ARUNACHAL PRADESH,5,128
2018,Q2,5,1626,1596,NE,ASSAM,29,1626
2018,Q2,5,179,172,NE,MANIPUR,7,179
2018,Q2,5,371,368,NE,MEGHALAYA,2,371
2018,Q2,5,96,87,NE,MIZORAM,9,96
2018,Q2,5,147,119,NE,NAGALAND,28,147
2018,Q2,5,276,276,NE,TRIPURA,0,276
2018,Q2,6,369,369,NORTH,CHANDIGARH,0,369
2018,Q2,6,6937,6934,NORTH,DELHI,3,6937
2018,Q2,6,10050,10050,NORTH,HARYANA,0,10050
2018,Q2,6,1474,1474,NORTH,HIMACHAL PRADESH,0,1474
2018,Q2,6,2746,2197,NORTH,JAMMU & KASHMIR,549,2746
2018,Q2,6,12377,12377,NORTH,PUNJAB,0,12377
2018,Q2,6,11698,11698,NORTH,RAJASTAN,0,11698
2018,Q2,6,20498,20062,NORTH,UTTAR PRADESH,436,20498
2018,Q2,6,2134,2134,NORTH,UTTARAKHAND,0,2134
2018,Q2,6,3722,3718,WEST,CHATTISGARH,4,3722
2018,Q2,6,16404,16327,WEST,GUJARAT,77,16404
2018,Q2,6,8389,8366,WEST,MADYA PRADESH,23,8389
2018,Q2,6,21773,21703,WEST,MAHARASTRA,70,21773
2018,Q2,6,351,351,WEST,DAMAN AND DIU,0,351
2018,Q2,6,778,778,WEST,DADRA AND NAGAR HAVELI,0,778
2018,Q2,6,494,493,WEST,GOA,1,494
2018,Q2,6,9215,9188,SOUTH,ANDRA PRADESH,27,9215
2018,Q2,6,9008,8991,SOUTH, KARNATAKA,17,9008
2018,Q2,6,3633,3533,SOUTH,KERALA,100,3633
2018,Q2,6,14870,14851,SOUTH,TAMILNADU,20,14870
2018,Q2,6,399,395,SOUTH,PUDUCHERRY,4,399
2018,Q2,6,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q2,6,4900,4900,EAST,BIHAR,0,4900
2018,Q2,6,2700,2700,EAST,DVC,0,2700
2018,Q2,6,1198,1198,EAST,JARKHAND,0,1198
2018,Q2,6,4652,4652,EAST,ORISSA,0,4652
2018,Q2,6,8633,8603,EAST,WEST BENGAL,30,8633
2018,Q2,6,78,78,EAST,SIKKAM,0,78
2018,Q2,6,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q2,6,138,133,NE,ARUNACHAL PRADESH,5,138
2018,Q2,6,1782,1750,NE,ASSAM,32,1782
2018,Q2,6,179,172,NE,MANIPUR,8,179
2018,Q2,6,326,326,NE,MEGHALAYA,0,326
2018,Q2,6,103,93,NE,MIZORAM,9,103
2018,Q2,6,129,129,NE,NAGALAND,0,129
2018,Q2,6,281,276,NE,TRIPURA,5,281
2018,Q3,7,368,368,NORTH,CHANDIGARH,0,368
2018,Q3,7,7016,7016,NORTH,DELHI,0,7016
2018,Q3,7,10270,10270,NORTH,HARYANA,0,10270
2018,Q3,7,1471,1471,NORTH,HIMACHAL PRADESH,0,1471
2018,Q3,7,2642,2113,NORTH,JAMMU & KASHMIR,529,2642
2018,Q3,7,12638,12638,NORTH,PUNJAB,0,12638
2018,Q3,7,11057,11057,NORTH,RAJASTAN,0,11057
2018,Q3,7,19880,19353,NORTH,UTTAR PRADESH,527,19880
2018,Q3,7,2143,2143,NORTH,UTTARAKHAND,0,2143
2018,Q3,7,3977,3654,WEST,CHATTISGARH,323,3977
2018,Q3,7,14590,14569,WEST,GUJARAT,21,14590
2018,Q3,7,7711,7664,WEST,MADYA PRADESH,47,7711
2018,Q3,7,19327,19327,WEST,MAHARASTRA,0,19327
2018,Q3,7,351,351,WEST,DAMAN AND DIU,0,351
2018,Q3,7,778,778,WEST,DADRA AND NAGAR HAVELI,0,778
2018,Q3,7,497,493,WEST,GOA,4,497
2018,Q3,7,8558,8550,SOUTH,ANDRA PRADESH,8,8558
2018,Q3,7,9509,9484,SOUTH, KARNATAKA,25,9509
2018,Q3,7,3657,3489,SOUTH,KERALA,168,3657
2018,Q3,7,15029,14929,SOUTH,TAMILNADU,100,15029
2018,Q3,7,408,389,SOUTH,PUDUCHERRY,19,408
2018,Q3,7,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q3,7,4956,4931,EAST,BIHAR,25,4956
2018,Q3,7,2874,2874,EAST,DVC,0,2874
2018,Q3,7,1339,1245,EAST,JARKHAND,94,1339
2018,Q3,7,4526,4526,EAST,ORISSA,0,4526
2018,Q3,7,9130,9123,EAST,WEST BENGAL,7,9130
2018,Q3,7,81,81,EAST,SIKKAM,0,81
2018,Q3,7,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q3,7,130,128,NE,ARUNACHAL PRADESH,2,130
2018,Q3,7,1863,1776,NE,ASSAM,87,1863
2018,Q3,7,174,171,NE,MANIPUR,3,174
2018,Q3,7,334,332,NE,MEGHALAYA,2,334
2018,Q3,7,101,98,NE,MIZORAM,2,101
2018,Q3,7,133,126,NE,NAGALAND,7,133
2018,Q3,7,298,288,NE,TRIPURA,10,298
2018,Q3,8,338,338,NORTH,CHANDIGARH,0,338
2018,Q3,8,5937,5937,NORTH,DELHI,0,5937
2018,Q3,8,9415,9415,NORTH,HARYANA,0,9415
2018,Q3,8,1479,1479,NORTH,HIMACHAL PRADESH,0,1479
2018,Q3,8,2845,2276,NORTH,JAMMU & KASHMIR,569,2845
2018,Q3,8,12012,12012,NORTH,PUNJAB,0,12012
2018,Q3,8,11354,11354,NORTH,RAJASTAN,0,11354
2018,Q3,8,19086,19086,NORTH,UTTAR PRADESH,0,19086
2018,Q3,8,2096,2096,NORTH,UTTARAKHAND,0,2096
2018,Q3,8,4140,4136,WEST,CHATTISGARH,4,4140
2018,Q3,8,16717,16705,WEST,GUJARAT,12,16717
2018,Q3,8,8775,8775,WEST,MADYA PRADESH,0,8775
2018,Q3,8,20764,20757,WEST,MAHARASTRA,7,20764
2018,Q3,8,347,347,WEST,DAMAN AND DIU,0,347
2018,Q3,8,807,804,WEST,DADRA AND NAGAR HAVELI,3,807
2018,Q3,8,538,535,WEST,GOA,3,538
2018,Q3,8,8713,8710,SOUTH,ANDRA PRADESH,3,8713
2018,Q3,8,9486,9464,SOUTH, KARNATAKA,23,9486
2018,Q3,8,3550,3342,SOUTH,KERALA,208,3550
2018,Q3,8,14734,14701,SOUTH,TAMILNADU,34,14734
2018,Q3,8,391,382,SOUTH,PUDUCHERRY,8,391
2018,Q3,8,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q3,8,4999,4910,EAST,BIHAR,89,4999
2018,Q3,8,2717,2717,EAST,DVC,0,2717
2018,Q3,8,1248,1248,EAST,JARKHAND,0,1248
2018,Q3,8,5357,5357,EAST,ORISSA,0,5357
2018,Q3,8,8510,8415,EAST,WEST BENGAL,95,8510
2018,Q3,8,89,89,EAST,SIKKAM,0,89
2018,Q3,8,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q3,8,136,133,NE,ARUNACHAL PRADESH,3,136
2018,Q3,8,1834,1795,NE,ASSAM,39,1834
2018,Q3,8,177,175,NE,MANIPUR,2,177
2018,Q3,8,325,325,NE,MEGHALAYA,0,325
2018,Q3,8,99,97,NE,MIZORAM,2,99
2018,Q3,8,134,133,NE,NAGALAND,2,134
2018,Q3,8,292,287,NE,TRIPURA,5,292
2018,Q3,9,293,293,NORTH,CHANDIGARH,0,293
2018,Q3,9,5358,5358,NORTH,DELHI,0,5358
2018,Q3,9,9008,9008,NORTH,HARYANA,0,9008
2018,Q3,9,1466,1466,NORTH,HIMACHAL PRADESH,0,1466
2018,Q3,9,2951,2361,NORTH,JAMMU & KASHMIR,590,2951
2018,Q3,9,11405,11405,NORTH,PUNJAB,0,11405
2018,Q3,9,10612,10612,NORTH,RAJASTAN,0,10612
2018,Q3,9,18346,18121,NORTH,UTTAR PRADESH,225,18346
2018,Q3,9,1996,1996,NORTH,UTTARAKHAND,0,1996
2018,Q3,9,4404,4075,WEST,CHATTISGARH,328,4404
2018,Q3,9,16963,16963,WEST,GUJARAT,0,16963
2018,Q3,9,8811,8771,WEST,MADYA PRADESH,41,8811
2018,Q3,9,22455,22349,WEST,MAHARASTRA,106,22455
2018,Q3,9,357,356,WEST,DAMAN AND DIU,1,357
2018,Q3,9,816,815,WEST,DADRA AND NAGAR HAVELI,1,816
2018,Q3,9,596,596,WEST,GOA,0,596
2018,Q3,9,9435,9416,SOUTH,ANDRA PRADESH,19,9435
2018,Q3,9,10103,10090,SOUTH, KARNATAKA,13,10103
2018,Q3,9,3888,3638,SOUTH,KERALA,251,3888
2018,Q3,9,14556,14553,SOUTH,TAMILNADU,3,14556
2018,Q3,9,390,372,SOUTH,PUDUCHERRY,17,390
2018,Q3,9,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q3,9,5050,5045,EAST,BIHAR,5,5050
2018,Q3,9,2641,2641,EAST,DVC,0,2641
2018,Q3,9,1233,1233,EAST,JARKHAND,0,1233
2018,Q3,9,4906,4906,EAST,ORISSA,0,4906
2018,Q3,9,8644,8639,EAST,WEST BENGAL,5,8644
2018,Q3,9,78,78,EAST,SIKKAM,0,78
2018,Q3,9,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q3,9,132,130,NE,ARUNACHAL PRADESH,2,132
2018,Q3,9,1865,1809,NE,ASSAM,56,1865
2018,Q3,9,184,182,NE,MANIPUR,2,184
2018,Q3,9,317,317,NE,MEGHALAYA,0,317
2018,Q3,9,95,93,NE,MIZORAM,2,95
2018,Q3,9,142,138,NE,NAGALAND,5,142
2018,Q3,9,296,293,NE,TRIPURA,3,296
2018,Q4,10,217,217,NORTH,CHANDIGARH,0,217
2018,Q4,10,4713,4713,NORTH,DELHI,0,4713
2018,Q4,10,7948,7948,NORTH,HARYANA,0,7948
2018,Q4,10,1520,1520,NORTH,HIMACHAL PRADESH,0,1520
2018,Q4,10,2856,2285,NORTH,JAMMU & KASHMIR,571,2856
2018,Q4,10,7990,7990,NORTH,PUNJAB,0,7990
2018,Q4,10,11450,11450,NORTH,RAJASTAN,0,11450
2018,Q4,10,17434,16745,NORTH,UTTAR PRADESH,688,17434
2018,Q4,10,1943,1943,NORTH,UTTARAKHAND,0,1943
2018,Q4,10,4416,4270,WEST,CHATTISGARH,146,4416
2018,Q4,10,16624,16606,WEST,GUJARAT,19,16624
2018,Q4,10,11535,11496,WEST,MADYA PRADESH,39,11535
2018,Q4,10,23864,23159,WEST,MAHARASTRA,705,23864
2018,Q4,10,342,341,WEST,DAMAN AND DIU,1,342
2018,Q4,10,784,780,WEST,DADRA AND NAGAR HAVELI,4,784
2018,Q4,10,536,536,WEST,GOA,0,536
2018,Q4,10,9459,9453,SOUTH,ANDRA PRADESH,6,9459
2018,Q4,10,10799,10766,SOUTH, KARNATAKA,33,10799
2018,Q4,10,3796,3644,SOUTH,KERALA,151,3796
2018,Q4,10,14368,14333,SOUTH,TAMILNADU,35,14368
2018,Q4,10,374,368,SOUTH,PUDUCHERRY,6,374
2018,Q4,10,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q4,10,5115,5084,EAST,BIHAR,31,5115
2018,Q4,10,2893,2837,EAST,DVC,56,2893
2018,Q4,10,1247,1247,EAST,JARKHAND,0,1247
2018,Q4,10,5230,5219,EAST,ORISSA,11,5230
2018,Q4,10,8859,8850,EAST,WEST BENGAL,9,8859
2018,Q4,10,93,93,EAST,SIKKAM,0,93
2018,Q4,10,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q4,10,129,125,NE,ARUNACHAL PRADESH,4,129
2018,Q4,10,1785,1704,NE,ASSAM,81,1785
2018,Q4,10,187,185,NE,MANIPUR,2,187
2018,Q4,10,336,336,NE,MEGHALAYA,0,336
2018,Q4,10,99,97,NE,MIZORAM,2,99
2018,Q4,10,134,131,NE,NAGALAND,3,134
2018,Q4,10,269,269,NE,TRIPURA,0,269
2018,Q4,11,199,199,NORTH,CHANDIGARH,0,199
2018,Q4,11,3788,3788,NORTH,DELHI,0,3788
2018,Q4,11,6445,6445,NORTH,HARYANA,0,6445
2018,Q4,11,1605,1605,NORTH,HIMACHAL PRADESH,0,1605
2018,Q4,11,2755,2204,NORTH,JAMMU & KASHMIR,551,2755
2018,Q4,11,6071,6071,NORTH,PUNJAB,0,6071
2018,Q4,11,11809,11809,NORTH,RAJASTAN,0,11809
2018,Q4,11,15627,15627,NORTH,UTTAR PRADESH,0,15627
2018,Q4,11,1897,1897,NORTH,UTTARAKHAND,0,1897
2018,Q4,11,3788,3774,WEST,CHATTISGARH,14,3788
2018,Q4,11,14632,14610,WEST,GUJARAT,22,14632
2018,Q4,11,10016,10007,WEST,MADYA PRADESH,9,10016
2018,Q4,11,22468,22378,WEST,MAHARASTRA,90,22468
2018,Q4,11,329,329,WEST,DAMAN AND DIU,0,329
2018,Q4,11,704,704,WEST,DADRA AND NAGAR HAVELI,0,704
2018,Q4,11,514,513,WEST,GOA,1,514
2018,Q4,11,9077,9056,SOUTH,ANDRA PRADESH,21,9077
2018,Q4,11,11244,11233,SOUTH, KARNATAKA,11,11244
2018,Q4,11,3761,3678,SOUTH,KERALA,83,3761
2018,Q4,11,13893,13827,SOUTH,TAMILNADU,66,13893
2018,Q4,11,356,354,SOUTH,PUDUCHERRY,2,356
2018,Q4,11,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q4,11,4425,4425,EAST,BIHAR,0,4425
2018,Q4,11,2837,2837,EAST,DVC,0,2837
2018,Q4,11,1289,1289,EAST,JARKHAND,0,1289
2018,Q4,11,4516,4516,EAST,ORISSA,0,4516
2018,Q4,11,7664,7551,EAST,WEST BENGAL,113,7664
2018,Q4,11,101,101,EAST,SIKKAM,0,101
2018,Q4,11,58,54,EAST,ANDAMAN-NICOBAR,4,58
2018,Q4,11,128,128,NE,ARUNACHAL PRADESH,0,128
2018,Q4,11,1547,1525,NE,ASSAM,22,1547
2018,Q4,11,189,189,NE,MANIPUR,0,189
2018,Q4,11,352,352,NE,MEGHALAYA,0,352
2018,Q4,11,102,102,NE,MIZORAM,0,102
2018,Q4,11,139,135,NE,NAGALAND,4,139
2018,Q4,11,259,258,NE,TRIPURA,1,259
2018,Q4,12,251,251,NORTH,CHANDIGARH,0,251
2018,Q4,12,4417,4417,NORTH,DELHI,0,4417
2018,Q4,12,6865,6865,NORTH,HARYANA,0,6865
2018,Q4,12,1700,1700,NORTH,HIMACHAL PRADESH,0,1700
2018,Q4,12,3080,2464,NORTH,JAMMU & KASHMIR,616,3080
2018,Q4,12,6440,6440,NORTH,PUNJAB,0,6440
2018,Q4,12,13276,13276,NORTH,RAJASTAN,0,13276
2018,Q4,12,14706,14706,NORTH,UTTAR PRADESH,0,14706
2018,Q4,12,2158,2158,NORTH,UTTARAKHAND,0,2158
2018,Q4,12,3414,3401,WEST,CHATTISGARH,13,3414
2018,Q4,12,14304,14272,WEST,GUJARAT,32,14304
2018,Q4,12,13215,13215,WEST,MADYA PRADESH,0,13215
2018,Q4,12,21151,21089,WEST,MAHARASTRA,62,21151
2018,Q4,12,328,328,WEST,DAMAN AND DIU,0,328
2018,Q4,12,805,803,WEST,DADRA AND NAGAR HAVELI,2,805
2018,Q4,12,513,512,WEST,GOA,1,513
2018,Q4,12,8222,8190,SOUTH,ANDRA PRADESH,32,8222
2018,Q4,12,11255,11230,SOUTH, KARNATAKA,25,11255
2018,Q4,12,3734,3727,SOUTH,KERALA,7,3734
2018,Q4,12,14038,13986,SOUTH,TAMILNADU,52,14038
2018,Q4,12,369,368,SOUTH,PUDUCHERRY,0,369
2018,Q4,12,8,8,SOUTH,LAKSHADWEEP,0,8
2018,Q4,12,4155,4151,EAST,BIHAR,4,4155
2018,Q4,12,2958,2957,EAST,DVC,1,2958
2018,Q4,12,1292,1291,EAST,JARKHAND,1,1292
2018,Q4,12,4048,4042,EAST,ORISSA,6,4048
